stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
370,0317,"Klonowa-Limanowskiego",,51.790030,19.430020,1,,0,,,0
371,0264,"Kasprzaka-Drewnowska",,51.780320,19.426850,1,,0,,,0
372,0265,"Kasprzaka-Srebrzyńska",,51.774770,19.427210,1,,0,,,0
373,0266,"Kasprzaka-Legionów",,51.770480,19.428820,1,,0,,,0
374,0522,"1 Maja-Żeligowskiego",,51.770640,19.437090,1,,0,,,0
378,0271,"Kilińskiego-Dąbrowskiego",,51.739390,19.478750,1,,0,,,0
379,0276,"Kilińskiego-Przybyszewskiego",,51.744990,19.476340,1,,0,,,0
380,0275,"Kilińskiego-Przybyszewskiego",,51.744950,19.476350,1,,0,,,0
381,0915,"Przybyszewskiego-Brzozowa",,51.744260,19.469660,1,,0,,,0
382,0277,"Kilińskiego-Senatorska",,51.747680,19.475030,1,,0,,,0
383,0885,"Przybyszewskiego-Łęczycka",,51.746910,19.483990,1,,0,,,0
385,0279,"Kilińskiego-Tymienieckiego",,51.752090,19.473030,1,,0,,,0
386,0280,"Kilińskiego-Tymienieckiego",,51.752140,19.472810,1,,0,,,0
387,0282,"Kilińskiego-Fabryczna",,51.755030,19.471320,1,,0,,,0
389,0284,"Kilińskiego-Piłsudskiego",,51.759810,19.469050,1,,0,,,0
391,0286,"Kilińskiego-Nawrot",,51.762670,19.467660,1,,0,,,0
392,0763,"Piłsudskiego-Sienkiewicza",,51.759790,19.463310,1,,0,,,0
394,0288,"Kilińskiego-Tuwima",,51.766070,19.465910,1,,0,,,0
396,0290,"Kilińskiego-Przystanek mBank",,51.769110,19.464580,1,,0,,,0
397,1228,"Tuwima-Sienkiewicza",,51.765900,19.461120,1,,0,,,0
398,0291,"Kilińskiego-Narutowicza",,51.771720,19.463280,1,,0,,,0
399,0292,"Kilińskiego-Rewolucji 1905r.",,51.775100,19.462430,1,,0,,,0
401,0293,"Kilińskiego-Pomorska",,51.776960,19.461990,1,,0,,,0
402,0294,"Kilińskiego-Północna",,51.779150,19.461560,1,,0,,,0
403,0826,"Pomorska-Sterlinga",,51.777920,19.468400,1,,0,,,0
404,0855,"pl. Wolności",,51.777110,19.455050,1,,0,,,0
405,0296,"Kilińskiego-Rewolucji 1905r.",,51.774500,19.462540,1,,0,,,0
406,0297,"Kilińskiego-Narutowicza",,51.771510,19.463250,1,,0,,,0
407,0298,"Kilińskiego-Przystanek mBank",,51.768590,19.464680,1,,0,,,0
409,0300,"Kilińskiego-Tuwima",,51.765440,19.466080,1,,0,,,0
411,0762,"Piłsudskiego-Kilińskiego",,51.760320,19.467460,1,,0,,,0
412,0301,"Kilińskiego-Piłsudskiego",,51.760690,19.468440,1,,0,,,0
413,0303,"Kilińskiego-Fabryczna",,51.755750,19.470820,1,,0,,,0
414,0737,"Piłsudskiego-Targowa",,51.760660,19.474380,1,,0,,,0
417,0306,"Kilińskiego-Tymienieckiego",,51.751820,19.473050,1,,0,,,0
419,0307,"Kilińskiego-Tymienieckiego",,51.751010,19.473290,1,,0,,,0
420,0308,"Kilińskiego-Senatorska",,51.748120,19.474640,1,,0,,,0
422,0310,"Kilińskiego-Przybyszewskiego",,51.745930,19.475750,1,,0,,,0
424,0312,"Kilińskiego-Poznańska",,51.742570,19.477540,1,,0,,,0
425,0313,"Kilińskiego-Poznańska NŻ",,51.742570,19.477390,1,,0,,,0
426,0314,"Kilińskiego-Dąbrowskiego",,51.737810,19.478580,1,,0,,,0
431,0464,"Liściasta-cm. Radogoszcz",,51.806620,19.438000,1,,0,,,0
432,1052,"Sikorskiego-Zgierska",,51.815580,19.435810,1,,0,,,0
434,0323,"Kolumny-Wrzecionowa NŻ",,51.708730,19.523380,1,,0,,,0
435,0324,"Kolumny-Kolumny 242 NŻ",,51.709720,19.531100,1,,0,,,0
436,0325,"Kolumny-Cierniówki NŻ",,51.710530,19.537190,1,,0,,,0
437,0326,"Kolumny-Tomaszowska",,51.711680,19.543450,1,,0,,,0
438,1201,"Tomaszowska-Małego Rycerza NŻ",,51.716830,19.541590,1,,0,,,0
439,0327,"Kolumny-Kalinowskiego",,51.712350,19.551460,1,,0,,,0
440,0345,"Kolumny-Morenowa NŻ",,51.714850,19.556150,1,,0,,,0
441,0328,"Kolumny-Mahoniowa NŻ",,51.716340,19.563720,1,,0,,,0
442,0329,"Kolumny-Ogrodnicza NŻ",,51.714540,19.573940,1,,0,,,0
443,0330,"Kolumny-Mozaikowa NŻ",,51.711850,19.585360,1,,0,,,0
444,0331,"Kolumny-Platanowa NŻ",,51.709550,19.597350,1,,0,,,0
445,1796,"Kolumny-Autostrada A1 NŻ",,51.708710,19.600680,1,,0,,,0
446,0332,"Kolumny-Czajewskiego NŻ",,51.704210,19.611550,1,,0,,,0
449,0334,"Kolumny-Czajewskiego NŻ",,51.704670,19.610650,1,,0,,,0
450,1797,"Kolumny-Autostrada A1 NŻ",,51.708660,19.600640,1,,0,,,0
451,0335,"Kolumny-Platanowa NŻ",,51.709800,19.596180,1,,0,,,0
452,0336,"Kolumny-Mozaikowa NŻ",,51.712090,19.584630,1,,0,,,0
453,0337,"Kolumny-Ogrodnicza NŻ",,51.714740,19.573510,1,,0,,,0
454,0338,"Kolumny-Mahoniowa NŻ",,51.716380,19.563480,1,,0,,,0
455,0346,"Kolumny-Morenowa NŻ",,51.715140,19.556350,1,,0,,,0
456,0339,"Kolumny-Kalinowskiego",,51.712340,19.550690,1,,0,,,0
457,0340,"Kolumny-Tomaszowska",,51.711720,19.543390,1,,0,,,0
458,0341,"Kolumny-Cierniówki NŻ",,51.710600,19.537270,1,,0,,,0
459,0342,"Kolumny-Kolumny 242 NŻ",,51.709920,19.531920,1,,0,,,0
460,0343,"Kolumny-Wrzecionowa NŻ",,51.708990,19.524760,1,,0,,,0
462,0349,"Dw. Łódź Widzew",,51.762570,19.542970,1,,0,,,0
463,0372,"Puszkina-Rondo Inwalidów",,51.761900,19.536620,1,,0,,,0
464,0350,"Krzemieniecka-Konstantynowska (ZOO Orien",,51.761760,19.408570,1,,0,,,0
465,1850,"Retkińska-Krzemieniecka",,51.757360,19.414270,1,,0,,,0
466,0411,"Krzemieniecka-Retkińska",,51.757430,19.415950,1,,0,,,0
467,0351,"Konstantynowska-ZOO Orientarium",,51.764020,19.412050,1,,0,,,0
468,0352,"Konstantynowska-Unii Lubelskiej (Fala)",,51.767110,19.420740,1,,0,,,0
469,0630,"Legionów-Włókniarzy",,51.769210,19.426990,1,,0,,,0
470,0353,"Konstantynowska-Unii Lubelskiej (Fala)",,51.767100,19.420470,1,,0,,,0
471,0354,"Konstantynowska-ZOO Orientarium",,51.764260,19.412530,1,,0,,,0
472,0355,"Konstantynowska-Krakowska",,51.763060,19.409150,1,,0,,,0
474,0356,"Służbowa-Dw. Łódź Widzew",,51.762640,19.542430,1,,0,,,0
475,0358,"Dw. Łódź Widzew",,51.762540,19.541680,1,,0,,,0
476,0359,"Konstytucyjna-Małachowskiego NŻ",,51.771520,19.499160,1,,0,,,0
477,0595,"Narutowicza-Radiostacja",,51.774200,19.495000,1,,0,,,0
478,0360,"Pomorska-Konstytucyjna",,51.777340,19.497240,1,,0,,,0
479,0362,"Kopcińskiego-Tuwima",,51.767470,19.483900,1,,0,,,0
480,0364,"Kopcińskiego-Narutowicza",,51.772540,19.482880,1,,0,,,0
481,0363,"Kopcińskiego-Tuwima",,51.767340,19.484100,1,,0,,,0
482,0365,"Kopcińskiego-Narutowicza",,51.771870,19.483120,1,,0,,,0
483,0590,"Narutowicza-Matejki (kampus UŁ)",,51.773410,19.488400,1,,0,,,0
484,0600,"Narutowicza-Tramwajowa",,51.772520,19.477060,1,,0,,,0
486,0366,"Kopcińskiego-Rondo Solidarności",,51.777980,19.481850,1,,0,,,0
487,1090,"Palki-Źródłowa",,51.781460,19.483200,1,,0,,,0
488,0368,"Kopcińskiego-Narutowicza",,51.772100,19.482770,1,,0,,,0
489,0370,"Kopcińskiego-Tuwima",,51.767250,19.483680,1,,0,,,0
490,0369,"Kopcińskiego-Tuwima",,51.767210,19.483820,1,,0,,,0
491,0371,"Śmigłego Rydza-Piłsudskiego",,51.760610,19.485800,1,,0,,,0
492,1219,"Tuwima-Rodziny Kindermannów NŻ",,51.767680,19.482440,1,,0,,,0
493,1148,"Śmigłego Rydza-Piłsudskiego",,51.760530,19.485660,1,,0,,,0
494,1874,"Przędzalniana-Nawrot",,51.764980,19.480400,1,,0,,,0
495,0740,"Piłsudskiego-Śmigłego-Rydza",,51.761500,19.486900,1,,0,,,0
496,0741,"Piłsudskiego-Sarnia",,51.762120,19.492610,1,,0,,,0
497,1149,"Śmigłego Rydza-Zbiorcza",,51.757780,19.488250,1,,0,,,0
498,0759,"Piłsudskiego-Przędzalniana",,51.761100,19.480040,1,,0,,,0
499,0923,"Puszkina-Chmielowskiego",,51.758440,19.535700,1,,0,,,0
500,0979,"Rokicińska-Maszynowa",,51.762550,19.528700,1,,0,,,0
501,0373,"Kopernika-Tobaco Park",,51.758010,19.437400,1,,0,,,0
502,0374,"Kopernika-Łąkowa",,51.759810,19.442230,1,,0,,,0
503,0376,"Kopernika-Żeromskiego",,51.761730,19.446960,1,,0,,,0
504,1519,"Żeromskiego-Mickiewicza",,51.758550,19.448210,1,,0,,,0
505,0378,"Kopernika-Łąkowa",,51.760320,19.443180,1,,0,,,0
506,0380,"Kopernika-Tobaco Park",,51.758450,19.438330,1,,0,,,0
507,1596,"Bandurskiego-Dw. Łódź Kaliska",,51.755780,19.432390,1,,0,,,0
508,1297,"Włókniarzy-Karolewska (Dw. Ł. Kaliska)",,51.758250,19.433500,1,,0,,,0
509,0570,"Mickiewicza-Żeromskiego",,51.758050,19.449240,1,,0,,,0
510,0381,"Służbowa-Dw. Łódź Widzew",,51.761950,19.543300,1,,0,,,0
511,0409,"Augustów-Rokicińska NŻ",,51.759250,19.554300,1,,0,,,0
512,0382,"Służbowa-Dw. Łódź Widzew",,51.762280,19.542250,1,,0,,,0
513,0383,"Kosynierów Gdyńskich-Wczesna NŻ",,51.715470,19.475420,1,,0,,,0
514,0384,"Kosynierów Gdyńskich-Królewska",,51.713560,19.481840,1,,0,,,0
515,0999,"Rzgowska-św. Wojciecha",,51.714060,19.486820,1,,0,,,0
516,0385,"Kosynierów Gdyńskich-Królewska",,51.713800,19.481340,1,,0,,,0
517,0386,"Kosynierów Gdyńskich-Wczesna NŻ",,51.715290,19.476150,1,,0,,,0
518,1845,"Kosynierów Gdyńskich-Łazowskiego",,51.716970,19.471990,1,,0,,,0
519,0387,"Kosynierów Gdyńskich-Trybunalska",,51.718190,19.468930,1,,0,,,0
520,1218,"Trybunalska-Kwietniowa NŻ",,51.714130,19.466120,1,,0,,,0
521,0389,"Kościuszki-Mickiewicza",,51.758550,19.455910,1,,0,,,0
522,0391,"Kościuszki-Zamenhofa",,51.761900,19.455180,1,,0,,,0
523,0577,"Mickiewicza-Żeromskiego",,51.758100,19.448970,1,,0,,,0
524,0390,"Kościuszki-Mickiewicza",,51.760060,19.455780,1,,0,,,0
525,1086,"Struga-Gdańska",,51.764960,19.449480,1,,0,,,0
527,0392,"Kościuszki-Struga",,51.766010,19.454260,1,,0,,,0
528,0394,"Kościuszki-6 Sierpnia",,51.768620,19.453740,1,,0,,,0
530,1924,"Kościuszki-6 Sierpnia",,51.767850,19.454050,1,,0,,,0
531,1389,"Zachodnia-Więckowskiego",,51.772740,19.453000,1,,0,,,0
534,0395,"Kościuszki-6 Sierpnia",,51.767840,19.453700,1,,0,,,0
536,0571,"Piotrkowska Centrum",,51.759080,19.457480,1,,0,,,0
537,1929,"Mickiewicza-Kościuszki",,51.759190,19.454950,1,,0,,,0
538,1422,"Zamenhofa-Piotrkowska",,51.762170,19.456370,1,,0,,,0
539,0400,"Kościuszki-Mickiewicza",,51.758550,19.455730,1,,0,,,0
540,0397,"Kościuszki-Struga",,51.764540,19.454470,1,,0,,,0
541,0398,"Kościuszki-Zamenhofa",,51.762310,19.455000,1,,0,,,0
542,0399,"Kościuszki-Mickiewicza",,51.758590,19.455830,1,,0,,,0
543,0572,"Piotrkowska Centrum",,51.759240,19.457620,1,,0,,,0
544,0401,"Piotrkowska-Żwirki",,51.756140,19.459160,1,,0,,,0
545,1702,"Kościuszki-Radwańska",,51.753270,19.456890,1,,0,,,0
546,0770,"Piotrkowska-Brzeźna",,51.753010,19.459760,1,,0,,,0
547,0402,"Krakowska-Minerska",,51.764870,19.404680,1,,0,,,0
548,0403,"Krakowska-Michałowicza NŻ",,51.769690,19.401930,1,,0,,,0
549,0404,"Krakowska-Biegunowa",,51.774780,19.398740,1,,0,,,0
550,0405,"Krakowska-Siewna",,51.778500,19.399490,1,,0,,,0
551,1724,"Złotno-Kwiatowa NŻ",,51.779600,19.393410,1,,0,,,0
552,1206,"Traktorowa-Rąbieńska",,51.783750,19.391860,1,,0,,,0
553,0406,"Krakowska-Biegunowa",,51.775370,19.398660,1,,0,,,0
554,1073,"Srebrzyńska-cm. Mania",,51.775810,19.405300,1,,0,,,0
555,0407,"Krakowska-Michałowicza NŻ",,51.769600,19.401870,1,,0,,,0
556,1066,"Solec-cm. Mania",,51.776080,19.405290,1,,0,,,0
557,0408,"Krakowska-Minerska",,51.764500,19.404660,1,,0,,,0
558,1523,"Rokicińska-Augustów",,51.757190,19.554450,1,,0,,,0
559,0410,"Augustów-Rokicińska NŻ",,51.758440,19.554040,1,,0,,,0
560,0412,"Krzemieniecka-Kowieńska",,51.756360,19.420700,1,,0,,,0
561,1772,"Bandurskiego-Atlas Arena",,51.755540,19.426590,1,,0,,,0
562,1600,"Bandurskiego-Wileńska",,51.753890,19.421200,1,,0,,,0
563,0415,"Krzemieniecka-Kowieńska",,51.756170,19.421830,1,,0,,,0
564,0416,"Krzemieniecka-Retkińska",,51.758150,19.414180,1,,0,,,0
565,0417,"Krakowska-Konstantynowska (ZOO Orientari",,51.762960,19.407190,1,,0,,,0
566,0418,"Książąt Polskich-Zakładowa",,51.744200,19.551990,1,,0,,,0
567,1406,"Zakładowa-Piasta Kołodzieja",,51.742920,19.554230,1,,0,,,0
568,0419,"Kurczaki-Rzgowska",,51.717880,19.486140,1,,0,,,0
569,0420,"Kurczaki-Socjalna",,51.718490,19.490380,1,,0,,,0
570,0421,"Kurczaki-cm. Kurczaki",,51.719240,19.495890,1,,0,,,0
571,0422,"Komorniki",,51.720060,19.503630,1,,0,,,0
572,0423,"Kurczaki-cm. Kurczaki",,51.719370,19.496150,1,,0,,,0
573,0424,"Kurczaki-Socjalna",,51.718700,19.491320,1,,0,,,0
574,1003,"Rzgowska-Kurczaki",,51.718660,19.485140,1,,0,,,0
575,0425,"Retkinia Kusocińskiego",,51.747520,19.383150,1,,0,,,0
576,1610,"Popiełuszki-Wyszyńskiego",,51.741680,19.382920,1,,0,,,0
577,0426,"Retkinia Kusocińskiego",,51.747840,19.383540,1,,0,,,0
578,0427,"Retkinia Kusocińskiego",,51.747830,19.383250,1,,0,,,0
579,0430,"Kusocińskiego-Popiełuszki",,51.747970,19.385070,1,,0,,,0
580,0431,"Kusocińskiego-Armii Krajowej",,51.750130,19.392320,1,,0,,,0
581,1961,"Kusocińskiego-Babickiego",,51.752200,19.400000,1,,0,,,0
582,0433,"Kusocińskiego-Popiełuszki",,51.747540,19.383700,1,,0,,,0
583,0436,"Limanowskiego-Pułaskiego",,51.792490,19.418790,1,,0,,,0
584,1315,"Włókniarzy-Lutomierska",,51.790250,19.420970,1,,0,,,0
585,0438,"Limanowskiego-Mokra",,51.791210,19.425000,1,,0,,,0
586,0440,"Limanowskiego-Klonowa",,51.790390,19.429070,1,,0,,,0
587,0441,"Limanowskiego-Sierakowskiego",,51.789220,19.435650,1,,0,,,0
588,0442,"Limanowskiego-Piwna",,51.787800,19.442930,1,,0,,,0
589,0443,"Limanowskiego-Zachodnia",,51.787120,19.448590,1,,0,,,0
590,1398,"Zachodnia-Lutomierska",,51.783330,19.450240,1,,0,,,0
591,1792,"Limanowskiego-Bałucki Rynek",,51.786670,19.451550,1,,0,,,0
592,0445,"Limanowskiego-Piwna",,51.787750,19.443640,1,,0,,,0
593,0446,"Limanowskiego-Sierakowskiego",,51.789170,19.436120,1,,0,,,0
594,0447,"Limanowskiego-Klonowa",,51.790520,19.428850,1,,0,,,0
595,0448,"Limanowskiego-Mokra",,51.791360,19.424700,1,,0,,,0
596,0450,"Limanowskiego-Pułaskiego",,51.792600,19.418610,1,,0,,,0
597,0452,"Limanowskiego-Woronicza",,51.794230,19.410460,1,,0,,,0
598,1511,"Dw. Łódź Żabieniec",,51.793980,19.408390,1,,0,,,0
599,0454,"11 Listopada-Jantarowa",,51.815700,19.422550,1,,0,,,0
602,0459,"Radogoszcz Zachód",,51.817560,19.419230,1,,0,,,0
603,0458,"Radogoszcz Zachód",,51.817610,19.418960,1,,0,,,0
604,0460,"11 Listopada-Jantarowa",,51.815330,19.422810,1,,0,,,0
605,1312,"Włókniarzy-Liściasta NŻ",,51.810180,19.425070,1,,0,,,0
606,0461,"Liściasta-Liściasta 72 NŻ",,51.808330,19.428840,1,,0,,,0
607,0462,"Liściasta-Czereśniowa NŻ",,51.807090,19.435240,1,,0,,,0
608,0463,"Liściasta-cm. Radogoszcz",,51.806350,19.438800,1,,0,,,0
609,0465,"Liściasta-Czereśniowa NŻ",,51.807360,19.434280,1,,0,,,0
610,0466,"Liściasta-Liściasta 72 NŻ",,51.808460,19.428940,1,,0,,,0
611,1309,"Włókniarzy-Liściasta NŻ",,51.809660,19.425710,1,,0,,,0
612,1313,"Włókniarzy-św. Teresy NŻ",,51.803850,19.425430,1,,0,,,0
613,0467,"Lodowa-Ordonówny NŻ",,51.728790,19.517900,1,,0,,,0
614,0468,"Lodowa-Lodowa 97 NŻ",,51.730160,19.524190,1,,0,,,0
615,0469,"Lodowa-Dąbrowskiego NŻ",,51.734160,19.524360,1,,0,,,0
616,0471,"Lodowa-Dostawcza NŻ",,51.740240,19.524150,1,,0,,,0
617,0472,"Lodowa-Andrzejewskiej NŻ",,51.746140,19.522510,1,,0,,,0
618,0473,"Lodowa-cm. Zarzew",,51.750040,19.521340,1,,0,,,0
620,0474,"Lodowa-cm. Zarzew",,51.749400,19.521350,1,,0,,,0
621,0476,"Lodowa-Andrzejewskiej NŻ",,51.746150,19.522330,1,,0,,,0
622,0477,"Lodowa-Dostawcza NŻ",,51.740060,19.524020,1,,0,,,0
623,0478,"Lodowa-Lodowa 91 NŻ",,51.737340,19.524200,1,,0,,,0
624,0480,"Lodowa-Lodowa 97 NŻ",,51.730750,19.523990,1,,0,,,0
625,0481,"Lodowa-Ordonówny NŻ",,51.728830,19.518290,1,,0,,,0
626,1261,"Ossendowskiego-Lodowa NŻ",,51.731090,19.512430,1,,0,,,0
627,0482,"Lutomierska-Klonowa",,51.788020,19.427590,1,,0,,,0
628,0483,"Lutomierska-Czarnkowska",,51.785110,19.437870,1,,0,,,0
631,0484,"Lutomierska-Zachodnia",,51.783040,19.449400,1,,0,,,0
633,1393,"Zachodnia-Lutomierska",,51.783490,19.450480,1,,0,,,0
634,1399,"Zachodnia-Lutomierska NŻ",,51.782510,19.450320,1,,0,,,0
635,0485,"Lutomierska-Zachodnia",,51.783170,19.449060,1,,0,,,0
636,0486,"Lutomierska-Czarnkowska",,51.785540,19.436430,1,,0,,,0
639,1230,"Kutrzeby-Odolanowska",,51.785270,19.432720,1,,0,,,0
642,0488,"Łagiewnicka-Dolna",,51.791850,19.454970,1,,0,,,0
644,0491,"Łagiewnicka-Murarska",,51.799160,19.456400,1,,0,,,0
646,0492,"Łagiewnicka-Rondo Powstańców 1863r.",,51.801490,19.457810,1,,0,,,0
648,0493,"Zamojska-Prądzyńskiego NŻ",,51.723310,19.439700,1,,0,,,0
649,1424,"Św. Franciszka-Zwrotnikowa",,51.726850,19.436770,1,,0,,,0
650,0497,"Łagiewnicka-Litewska NŻ",,51.804370,19.459150,1,,0,,,0
651,0499,"Łagiewnicka-Morelowa NŻ",,51.808240,19.457960,1,,0,,,0
652,0501,"Łagiewnicka-Sowińskiego",,51.812380,19.455510,1,,0,,,0
653,0502,"Sikorskiego-Dw. Łódź Arturówek NŻ",,51.816820,19.454190,1,,0,,,0
654,1751,"Łagiewnicka-Dw. Łódź Arturówek NŻ",,51.816320,19.455180,1,,0,,,0
655,1785,"Świtezianki-Sikorskiego",,51.819950,19.448830,1,,0,,,0
656,0505,"Sikorskiego-Dw. Łódź Arturówek NŻ",,51.816750,19.453670,1,,0,,,0
657,0507,"Łagiewnicka-Sowińskiego",,51.812180,19.455210,1,,0,,,0
658,0509,"Łagiewnicka-Morelowa NŻ",,51.807630,19.458100,1,,0,,,0
659,0511,"Łagiewnicka-Litewska NŻ",,51.804570,19.458840,1,,0,,,0
660,1749,"Łagiewnicka-Rondo Powstańców 1863r.",,51.802140,19.457820,1,,0,,,0
661,0512,"Łagiewnicka-Rondo Powstańców 1863r.",,51.801240,19.457510,1,,0,,,0
662,0514,"Łagiewnicka-Murarska",,51.799010,19.456220,1,,0,,,0
663,0515,"Łagiewnicka-Kowalska",,51.795090,19.455400,1,,0,,,0
665,0517,"Łagiewnicka-Dolna",,51.789810,19.454360,1,,0,,,0
666,0518,"Łaskowice-Nad Dobrzynką NŻ",,51.709670,19.370290,1,,0,,,0
667,1039,"Sanitariuszek-Łaskowice NŻ",,51.712770,19.366070,1,,0,,,0
668,0520,"Łupkowa-Kobaltowa",,51.814770,19.498170,1,,0,,,0
669,1107,"Strykowska-Herbowa",,51.812400,19.502800,1,,0,,,0
670,1096,"Strykowska-Rogowska NŻ",,51.818950,19.506150,1,,0,,,0
671,0521,"Łupkowa-Kobaltowa",,51.814920,19.498710,1,,0,,,0
672,1251,"Warszawska-Wycieczkowa",,51.813190,19.486040,1,,0,,,0
673,0523,"1 Maja-Pogonowskiego",,51.771990,19.441260,1,,0,,,0
674,1713,"Żeligowskiego-pl. Hallera",,51.767940,19.438560,1,,0,,,0
676,1705,"Żeromskiego-Więckowskiego (LO nr 1)",,51.772250,19.445240,1,,0,,,0
677,0869,"Próchnika-Gdańska",,51.773950,19.447130,1,,0,,,0
678,0524,"Olechowska-Olechowska 22 NŻ",,51.730680,19.540060,1,,0,,,0
679,0663,"Olechowska-Tomaszowska",,51.727970,19.535470,1,,0,,,0
680,0525,"3 Maja-Morska",,51.716470,19.448510,1,,0,,,0
681,0526,"3 Maja-Świetlicowa NŻ",,51.715810,19.452410,1,,0,,,0
682,0871,"Pryncypalna-Mocna NŻ",,51.718620,19.460100,1,,0,,,0
683,0527,"3 Maja-Świetlicowa NŻ",,51.715930,19.452020,1,,0,,,0
684,0528,"3 Maja-Morska",,51.716710,19.447790,1,,0,,,0
685,0696,"Pabianicka-3 Maja",,51.718770,19.437300,1,,0,,,0
686,0529,"Olechowska-Olechowska 22 NŻ",,51.730300,19.539610,1,,0,,,0
687,0659,"Olechowska-Olechowska 36 NŻ",,51.732680,19.543590,1,,0,,,0
688,0530,"Malownicza-Taborowa NŻ",,51.753440,19.592750,1,,0,,,0
689,0531,"Malownicza-Gerberowa NŻ",,51.758590,19.602750,1,,0,,,0
690,0532,"Malownicza-Rataja NŻ",,51.760830,19.607170,1,,0,,,0
691,0931,"Rataja-Słoneczne Zacisze NŻ",,51.754160,19.616410,1,,0,,,0
692,0533,"Malownicza-Rataja NŻ",,51.761060,19.607440,1,,0,,,0
693,0534,"Malownicza-Gerberowa NŻ",,51.758420,19.602270,1,,0,,,0
694,1590,"Malownicza-Taborowa NŻ",,51.753600,19.592910,1,,0,,,0
695,0536,"Maratońska-Sanitariuszek NŻ",,51.726980,19.352400,1,,0,,,0
696,0537,"Maratońska-Trasa S14 NŻ",,51.730640,19.359500,1,,0,,,0
697,0538,"Maratońska-Golfowa",,51.732700,19.367920,1,,0,,,0
698,0539,"Maratońska-Kolarska NŻ",,51.735250,19.377060,1,,0,,,0
699,1982,"Maratońska-Gimnastyczna NŻ",,51.735770,19.379200,1,,0,,,0
700,0540,"Maratońska-Popiełuszki",,51.736340,19.385740,1,,0,,,0
701,0856,"Popiełuszki-Popiełuszki 21",,51.740240,19.384070,1,,0,,,0
702,0541,"Maratońska-Maratońska 91 NŻ",,51.736830,19.391230,1,,0,,,0
703,0542,"Maratońska-Plocka",,51.738800,19.398100,1,,0,,,0
704,0543,"Maratońska-Dw. Łódź Retkinia",,51.741320,19.406380,1,,0,,,0
705,1928,"Retkińska-Dw. Łódź Retkinia",,51.742050,19.405420,1,,0,,,0
706,0544,"Maratońska-Obywatelska",,51.742310,19.411880,1,,0,,,0
707,0625,"Nowe Sady-Waltera-Janke NŻ",,51.743050,19.422830,1,,0,,,0
709,0800,"Waltera-Janke-Wyszyńskiego",,51.746730,19.419580,1,,0,,,0
711,0545,"Maratońska-Obywatelska",,51.742450,19.411770,1,,0,,,0
712,0546,"Maratońska-Dw. Łódź Retkinia",,51.740990,19.404040,1,,0,,,0
713,0547,"Maratońska-Plocka",,51.738710,19.397290,1,,0,,,0
714,0548,"Maratońska-Maratońska 91 NŻ",,51.736780,19.390370,1,,0,,,0
715,0552,"Maratońska-Popiełuszki",,51.736330,19.385210,1,,0,,,0
717,0549,"Maratońska (wew.)-Popiełuszki",,51.737110,19.387780,1,,0,,,0
718,0550,"Maratońska (wew.)-Popiełuszki",,51.737210,19.387610,1,,0,,,0
720,1981,"Maratońska-Gimnastyczna NŻ",,51.735930,19.379320,1,,0,,,0
721,0553,"Maratońska-Kolarska NŻ",,51.734920,19.375850,1,,0,,,0
722,0554,"Maratońska-Golfowa",,51.732410,19.366160,1,,0,,,0
723,0575,"Golfowa-Maratońska",,51.733490,19.366790,1,,0,,,0
724,0555,"Maratońska-Trasa S14 NŻ",,51.730890,19.360810,1,,0,,,0
725,0556,"Maratońska-Sanitariuszek NŻ",,51.727450,19.352820,1,,0,,,0
726,1672,"Sanitariuszek-G.O.Ś. NŻ",,51.727100,19.349440,1,,0,,,0
727,0558,"Marmurowa-Moskuliki",,51.810750,19.550170,1,,0,,,0
733,3332,"Kalonka-Kalonka Centrum Ojca Pio",,51.824820,19.575470,2,,0,,,0
735,0564,"Marmurowa-Moskuliki",,51.810510,19.549700,1,,0,,,0
736,0565,"Marmurowa-Beskidzka NŻ",,51.799080,19.536110,1,,0,,,0
737,0566,"Marmurowa-Brzezińska",,51.797180,19.534930,1,,0,,,0
739,0569,"Mickiewicza-Żeromskiego",,51.757250,19.446790,1,,0,,,0
741,0736,"Piłsudskiego-Kilińskiego",,51.760120,19.469890,1,,0,,,0
743,0734,"Piłsudskiego-Sienkiewicza",,51.759790,19.464080,1,,0,,,0
744,0573,"Piotrkowska Centrum",,51.759240,19.456540,1,,0,,,0
745,0576,"Mickiewicza-Żeromskiego",,51.758590,19.449810,1,,0,,,0
746,1599,"Bandurskiego-Dw. Łódź Kaliska",,51.755940,19.431590,1,,0,,,0
747,1915,"Nowy Józefów-Golfowa",,51.736140,19.366530,1,,0,,,0
748,1514,"Żeromskiego-Kopernika",,51.761570,19.447680,1,,0,,,0
749,1694,"Włókniarzy-Karolewska (Dw. Ł. Kaliska)",,51.758370,19.433710,1,,0,,,0
751,1712,"Dw. Łódź Kaliska",,51.757560,19.432150,1,,0,,,0
752,0578,"Milionowa-Przędzalniana",,51.751310,19.486390,1,,0,,,0
754,0579,"Milionowa-Śmigłego-Rydza NŻ",,51.751740,19.488450,1,,0,,,0
755,0877,"Przędzalniana-Milionowa",,51.751640,19.485800,1,,0,,,0
756,0580,"Młynek",,51.723590,19.520480,1,,0,,,0
757,1134,"Śląska-Kowalszczyzna NŻ",,51.726570,19.516630,1,,0,,,0
760,0785,"Sterlinga-pl. Dąbrowskiego",,51.772870,19.469300,1,,0,,,0
